"Fergus Electric Cooperative,  MT",,,
Latitude = N 46.908300,,,
Longitude = W 109.808000,,,
Elevation = 4450 ft,,,
Calm threshold = 1 mph,,,
Time stamps indicate the beginning of the time step.,,,
Date/Time,Average Speed,Standard Deviation,Average Direction [°]
4/28/01 10:50,28.9,2.19,158
4/28/01 11:00,27.8,2.09,158
4/28/01 11:10,28.5,2.14,180
4/28/01 11:20,29.3,1.82,180
4/28/01 11:30,30.9,1.92,158
4/28/01 11:40,30.7,2.94,158
4/28/01 11:50,30.1,2.35,158
4/28/01 12:00,29.8,3.37,158
4/28/01 12:10,29.4,3.53,180
4/28/01 12:20,30.1,3.96,180
4/28/01 12:30,31.8,2.57,180
4/28/01 12:40,29.4,3.64,180
4/28/01 12:50,28.6,4.54,158
4/28/01 13:00,28.2,3.48,180
4/28/01 13:10,26.1,4.6,158
4/28/01 13:20,26.1,4.38,158
4/28/01 13:30,26.2,4.87,158
4/28/01 13:40,27.1,4.22,158
4/28/01 13:50,24.1,6.15,158
4/28/01 14:00,26.9,4.49,158
4/28/01 14:10,29.2,6.95,180
4/28/01 14:20,25.6,4.44,158
4/28/01 14:30,28.2,3.37,158
4/28/01 14:40,27.3,3.32,203
4/28/01 14:50,29.3,4.49,248
4/28/01 15:00,21.2,4.65,225
4/28/01 15:10,27.1,2.67,248
4/28/01 15:20,23.6,4.38,248
4/28/01 15:30,15.3,2.19,225
4/28/01 15:40,23.1,3.8,203
4/28/01 15:50,23.1,3.32,203
4/28/01 16:00,23.2,5.13,203
4/28/01 16:10,24.2,2.89,203
4/28/01 16:20,21,3.85,203
4/28/01 16:30,26.5,4.76,180
4/28/01 16:40,21.7,4.49,203
4/28/01 16:50,29,5.88,180
4/28/01 17:00,30,2.67,180
4/28/01 17:10,25.3,4.38,203
4/28/01 17:20,32,4.71,180
4/28/01 17:30,40.5,3.05,180
4/28/01 17:40,32.1,3.8,180
4/28/01 17:50,34.5,4.38,180
4/28/01 18:00,28.3,3.05,203
4/28/01 18:10,33.9,2.89,180
4/28/01 18:20,32.3,2.25,180
4/28/01 18:30,29.3,3.37,180
4/28/01 18:40,26,1.39,180
4/28/01 18:50,23.4,1.71,180
4/28/01 19:00,19.5,1.55,180
4/28/01 19:10,19.6,1.39,180
4/28/01 19:20,19.5,1.98,180
4/28/01 19:30,20.3,1.39,180
4/28/01 19:40,15.6,4.38,225
4/28/01 19:50,26,3.53,315
4/28/01 20:00,29.3,3.74,338
4/28/01 20:10,31.5,3.53,338
4/28/01 20:20,27.8,3.1,338
4/28/01 20:30,31.5,2.25,338
4/28/01 20:40,36.1,7.7,338
4/28/01 20:50,48.7,4.87,315
4/28/01 21:00,45.3,3.48,315
4/28/01 21:10,43.1,3.05,315
4/28/01 21:20,38.7,3.05,315
4/28/01 21:30,38.4,3.69,315
4/28/01 21:40,35.4,2.51,315
4/28/01 21:50,31.8,2.35,338
4/28/01 22:00,29.4,2.67,338
4/28/01 22:10,24.8,2.25,338
4/28/01 22:20,18.6,1.76,0
4/28/01 22:30,17.2,1.12,23
4/28/01 22:40,15.3,1.76,23
4/28/01 22:50,12.3,1.28,45
4/28/01 23:00,15.3,1.98,23
4/28/01 23:10,9,2.14,0
4/28/01 23:20,9.9,1.82,23
4/28/01 23:30,9.7,1.92,23
4/28/01 23:40,10.5,1.66,45
4/28/01 23:50,9.9,1.39,45
4/29/01 0:00,11.5,1.18,45
4/29/01 0:10,8.6,1.07,45
4/29/01 0:20,7.7,1.07,68
4/29/01 0:30,10.1,1.44,68
4/29/01 0:40,12.1,1.66,68
4/29/01 0:50,12.7,1.12,68
4/29/01 1:00,10.2,1.18,68
4/29/01 1:10,8.2,1.6,90
4/29/01 1:20,4.1,2.51,113
4/29/01 1:30,5.1,2.14,135
4/29/01 1:40,3.7,2.41,113
4/29/01 1:50,1.4,0.96,68
4/29/01 2:00,1.9,1.02,0
4/29/01 2:10,9.3,2.51,338
4/29/01 2:20,9,1.44,0
4/29/01 2:30,5.7,1.28,23
4/29/01 2:40,1.3,0.8,45
4/29/01 2:50,3.1,2.94,203
4/29/01 3:00,11.8,1.5,293
4/29/01 3:10,13.2,1.44,293
4/29/01 3:20,10.6,0.64,293
4/29/01 3:30,9.9,0.91,270
4/29/01 3:40,8.4,1.02,248
4/29/01 3:50,13.8,2.19,248
4/29/01 4:00,11,1.28,225
4/29/01 4:10,9.1,0.96,225
4/29/01 4:20,6.2,1.07,248
4/29/01 4:30,4.3,1.07,248
4/29/01 4:40,6.6,2.25,248
4/29/01 4:50,10.2,0.64,270
4/29/01 5:00,8.1,1.34,293
4/29/01 5:10,7.2,0.75,270
4/29/01 5:20,4.1,1.55,315
4/29/01 5:30,2.2,1.44,0
4/29/01 5:40,0.8,0.21,338
4/29/01 5:50,3.7,2.14,270
4/29/01 6:00,10.4,2.03,270
4/29/01 6:10,12.4,2.46,270
4/29/01 6:20,15.8,3.69,248
4/29/01 6:30,19.9,2.89,248
4/29/01 6:40,23.1,2.03,248
4/29/01 6:50,23.6,2.3,248
4/29/01 7:00,23.7,2.83,248
4/29/01 7:10,21.5,1.66,248
4/29/01 7:20,17.4,2.57,248
4/29/01 7:30,18.1,3.42,248
4/29/01 7:40,22.8,2.35,248
4/29/01 7:50,26.4,3.58,248
4/29/01 8:00,26.9,2.78,248
4/29/01 8:10,26.2,1.71,248
4/29/01 8:20,22.6,1.92,248
4/29/01 8:30,20.9,1.87,225
4/29/01 8:40,19.5,1.44,225
4/29/01 8:50,17.5,1.44,225
4/29/01 9:00,15.4,1.76,248
4/29/01 9:10,16,2.41,248
4/29/01 9:20,16.4,2.57,248
4/29/01 9:30,13.8,1.98,248
4/29/01 9:40,16.3,3.8,225
4/29/01 9:50,22.6,3.69,248
4/29/01 10:00,24.1,3.21,270
4/29/01 10:10,18.8,2.89,248
4/29/01 10:20,16.8,3.69,248
4/29/01 10:30,20.9,2.73,225
4/29/01 10:40,20.7,3.26,225
4/29/01 10:50,22.6,2.67,248
4/29/01 11:00,20.7,3.8,248
4/29/01 11:10,23.1,3.58,248
4/29/01 11:20,21.5,3.42,248
4/29/01 11:30,21.4,2.62,248
4/29/01 11:40,22,4.97,248
4/29/01 11:50,25.4,4.87,248
4/29/01 12:00,24.7,3.85,248
4/29/01 12:10,26.2,3.42,248
4/29/01 12:20,23.7,4.54,248
4/29/01 12:30,21.9,3.15,248
4/29/01 12:40,21.3,3.58,225
4/29/01 12:50,20.2,3.26,248
4/29/01 13:00,19.2,3.69,225
4/29/01 13:10,21.1,3.74,225
4/29/01 13:20,18.3,5.29,225
4/29/01 13:30,18.5,4.81,225
4/29/01 13:40,20.8,4.76,248
4/29/01 13:50,20.2,3.15,225
4/29/01 14:00,22.7,3.85,248
4/29/01 14:10,18.5,3.32,225
4/29/01 14:20,22.4,4.92,248
4/29/01 14:30,22.8,3.74,248
4/29/01 14:40,23.9,4.17,248
4/29/01 14:50,26.3,4.65,248
4/29/01 15:00,21.2,4.65,225
4/29/01 15:10,24.1,3.37,225
4/29/01 15:20,25.8,3.1,203
4/29/01 15:30,24.4,2.67,225
4/29/01 15:40,22.4,3.53,225
4/29/01 15:50,22.6,3.8,225
4/29/01 16:00,21.8,3.69,225
4/29/01 16:10,25.3,3.32,225
4/29/01 16:20,21.6,2.57,225
4/29/01 16:30,17.9,2.62,248
4/29/01 16:40,22.4,2.83,225
4/29/01 16:50,26.8,5.56,248
4/29/01 17:00,25.9,3.42,248
4/29/01 17:10,20.1,13.63,248
4/29/01 17:20,20.2,3.8,225
4/29/01 17:30,20.6,2.41,225
4/29/01 17:40,17.1,2.35,203
4/29/01 17:50,11.3,2.19,225
4/29/01 18:00,11.5,1.82,203
4/29/01 18:10,9.2,1.71,180
4/29/01 18:20,20.5,8.56,248
4/29/01 18:30,25.5,2.73,248
4/29/01 18:40,27.5,3.48,248
4/29/01 18:50,24.3,2.51,248
4/29/01 19:00,19.2,2.46,248
4/29/01 19:10,22.7,2.3,248
4/29/01 19:20,20.2,2.67,248
4/29/01 19:30,20.1,2.19,248
4/29/01 19:40,17.8,1.5,248
4/29/01 19:50,19.6,2.25,248
4/29/01 20:00,17.9,2.19,248
4/29/01 20:10,16.6,1.66,248
4/29/01 20:20,15.6,1.44,248
4/29/01 20:30,15.5,2.19,248
4/29/01 20:40,14,2.03,248
4/29/01 20:50,12.2,1.76,270
4/29/01 21:00,12.5,1.07,248
4/29/01 21:10,11.3,0.59,270
4/29/01 21:20,12.4,1.66,270
4/29/01 21:30,14.8,1.87,293
4/29/01 21:40,11.5,2.83,293
4/29/01 21:50,13.6,1.12,293
4/29/01 22:00,15.6,1.87,293
4/29/01 22:10,16.6,0.86,293
4/29/01 22:20,18.3,1.34,315
4/29/01 22:30,18.5,0.91,315
4/29/01 22:40,19,1.34,315
4/29/01 22:50,18.4,1.44,293
4/29/01 23:00,15.8,1.23,293
4/29/01 23:10,20,2.03,248
4/29/01 23:20,18.3,1.76,248
4/29/01 23:30,15.2,1.55,248
4/29/01 23:40,15.8,1.34,248
4/29/01 23:50,20.4,1.87,270
4/30/01 0:00,20.6,1.18,270
4/30/01 0:10,22.2,0.86,270
4/30/01 0:20,22.3,0.96,270
4/30/01 0:30,23.5,1.44,270
4/30/01 0:40,21.8,1.39,270
4/30/01 0:50,20.6,0.91,270
4/30/01 1:00,18.9,1.6,248
4/30/01 1:10,16.2,2.14,225
4/30/01 1:20,15,1.5,225
4/30/01 1:30,11.8,2.62,225
4/30/01 1:40,10.6,0.75,225
4/30/01 1:50,9.6,0.96,225
4/30/01 2:00,12.4,1.28,203
4/30/01 2:10,16.1,1.98,225
4/30/01 2:20,15,1.18,225
4/30/01 2:30,14.9,1.6,225
4/30/01 2:40,10.9,2.67,225
4/30/01 2:50,8.5,1.5,225
4/30/01 3:00,10.4,0.8,225
4/30/01 3:10,10,0.75,225
4/30/01 3:20,10.2,0.64,225
4/30/01 3:30,9.5,0.91,225
4/30/01 3:40,10.2,1.02,225
4/30/01 3:50,9.7,1.76,225
4/30/01 4:00,9.7,0.96,225
4/30/01 4:10,8.4,1.6,225
4/30/01 4:20,6.8,1.28,203
4/30/01 4:30,7.2,1.87,180
4/30/01 4:40,8.1,2.51,203
4/30/01 4:50,9.1,1.92,203
4/30/01 5:00,8.2,1.6,203
4/30/01 5:10,8.2,1.5,203
4/30/01 5:20,10,1.02,203
4/30/01 5:30,11.3,1.55,203
4/30/01 5:40,11.5,2.14,180
4/30/01 5:50,10.5,1.34,203
4/30/01 6:00,11.3,1.07,203
4/30/01 6:10,12.4,1.23,203
4/30/01 6:20,12.7,1.44,203
4/30/01 6:30,14.5,2.78,180
4/30/01 6:40,15.7,2.41,180
4/30/01 6:50,13.1,2.14,180
4/30/01 7:00,17,3.15,180
4/30/01 7:10,14.8,1.98,180
4/30/01 7:20,13.9,1.66,180
4/30/01 7:30,12.4,1.23,180
4/30/01 7:40,12.7,1.39,180
4/30/01 7:50,9.5,1.55,180
4/30/01 8:00,6.6,2.14,203
4/30/01 8:10,6.8,1.6,225
4/30/01 8:20,6.8,3.74,180
4/30/01 8:30,4.7,1.87,203
4/30/01 8:40,5.3,3.37,180
4/30/01 8:50,13.5,2.99,203
4/30/01 9:00,17.2,3.69,225
4/30/01 9:10,24.7,4.28,225
4/30/01 9:20,28.5,4.81,225
4/30/01 9:30,35.7,4.38,248
4/30/01 9:40,32.6,3.32,248
4/30/01 9:50,27.7,3.37,248
4/30/01 10:00,27,4.44,248
4/30/01 10:10,25.5,3.37,248
4/30/01 10:20,24.3,3.21,248
4/30/01 10:30,26.2,5.67,248
4/30/01 10:40,26.2,4.38,248
4/30/01 10:50,28.9,4.01,248
4/30/01 11:00,27.8,4.01,248
4/30/01 11:10,25.6,4.71,248
4/30/01 11:20,27.3,4.17,248
4/30/01 11:30,25.3,4.12,248
4/30/01 11:40,29.3,3.74,248
4/30/01 11:50,24.9,3.05,225
4/30/01 12:00,22.5,3.53,248
4/30/01 12:10,24,3.1,248
4/30/01 12:20,21.6,2.35,248
4/30/01 12:30,21.6,2.99,225
4/30/01 12:40,20.6,2.73,225
4/30/01 12:50,20.3,2.57,225
4/30/01 13:00,17.2,2.19,225
4/30/01 13:10,12.9,3.32,225
4/30/01 13:20,7.8,2.09,203
4/30/01 13:30,7.1,2.62,180
4/30/01 13:40,8,2.73,158
4/30/01 13:50,7.6,1.92,203
4/30/01 14:00,8.2,2.94,203
4/30/01 14:10,8.5,1.6,225
4/30/01 14:20,11.4,4.06,203
4/30/01 14:30,24.6,5.19,203
4/30/01 14:40,26.2,2.3,203
4/30/01 14:50,23.4,2.94,203
4/30/01 15:00,25,3.53,203
4/30/01 15:10,26.1,2.62,203
4/30/01 15:20,27.4,2.62,203
4/30/01 15:30,31.9,3.1,203
4/30/01 15:40,37.8,4.76,203
4/30/01 15:50,39.8,4.38,225
4/30/01 16:00,34.8,3.21,225
4/30/01 16:10,30.6,3.96,203
4/30/01 16:20,31.6,2.35,203
4/30/01 16:30,31.6,2.62,203
4/30/01 16:40,27.5,3.53,203
4/30/01 16:50,25.3,4.06,203
4/30/01 17:00,23.5,2.41,203
4/30/01 17:10,19.5,2.25,203
4/30/01 17:20,18.4,1.92,203
4/30/01 17:30,18.1,1.98,203
4/30/01 17:40,16.4,2.14,203
4/30/01 17:50,17.2,2.41,203
4/30/01 18:00,15.1,1.71,203
4/30/01 18:10,14.5,2.03,203
4/30/01 18:20,13.9,1.6,180
4/30/01 18:30,10.4,2.99,225
4/30/01 18:40,19.3,4.01,270
4/30/01 18:50,20.1,1.87,270
4/30/01 19:00,16.3,2.62,270
4/30/01 19:10,26.6,1.92,0
4/30/01 19:20,19.4,1.66,0
4/30/01 19:30,15.4,2.99,0
4/30/01 19:40,8.7,1.92,23
4/30/01 19:50,6.7,0.96,90
4/30/01 20:00,8.2,1.44,113
4/30/01 20:10,9.4,2.3,113
4/30/01 20:20,8.2,4.54,113
4/30/01 20:30,3.1,1.55,135
4/30/01 20:40,1.8,1.23,68
4/30/01 20:50,6.3,2.3,248
4/30/01 21:00,14.4,4.01,203
4/30/01 21:10,16.9,2.19,203
4/30/01 21:20,16.6,1.55,225
4/30/01 21:30,19.3,1.87,248
4/30/01 21:40,26.5,3.58,270
4/30/01 21:50,22.5,2.14,270
4/30/01 22:00,20.1,2.51,270
4/30/01 22:10,13.5,1.92,248
4/30/01 22:20,12.2,2.14,203
4/30/01 22:30,8.6,2.78,203
4/30/01 22:40,12.5,2.94,225
4/30/01 22:50,15.6,2.78,248
4/30/01 23:00,19.1,3.48,248
4/30/01 23:10,18.9,3.1,270
4/30/01 23:20,17.5,1.76,270
4/30/01 23:30,16.5,1.92,270
4/30/01 23:40,19.4,1.92,248
4/30/01 23:50,16.6,2.14,270
5/1/01 0:00,13.6,1.39,248
5/1/01 0:10,17.5,2.46,248
5/1/01 0:20,18.6,2.03,248
5/1/01 0:30,20,3.8,248
5/1/01 0:40,25.5,2.73,270
5/1/01 0:50,26.2,2.94,270
5/1/01 1:00,21.5,2.41,270
5/1/01 1:10,24.4,3.1,270
5/1/01 1:20,26.8,2.89,270
5/1/01 1:30,30.3,3.21,270
5/1/01 1:40,31.9,2.73,270
5/1/01 1:50,30.8,4.12,270
5/1/01 2:00,29.8,2.25,248
5/1/01 2:10,23.9,2.78,248
5/1/01 2:20,26.5,3.48,248
5/1/01 2:30,34.2,3.21,248
5/1/01 2:40,28.1,2.83,248
5/1/01 2:50,29.2,2.94,248
5/1/01 3:00,29.3,3.26,248
5/1/01 3:10,27.8,3.42,248
5/1/01 3:20,30,5.13,270
5/1/01 3:30,26.9,2.78,248
5/1/01 3:40,25.5,2.3,248
5/1/01 3:50,28.9,3.74,248
5/1/01 4:00,27.2,3.15,248
5/1/01 4:10,24.4,3.26,248
5/1/01 4:20,25.4,4.33,248
5/1/01 4:30,29.8,3.42,248
5/1/01 4:40,22.6,2.73,270
5/1/01 4:50,28.6,2.67,248
5/1/01 5:00,21.2,4.6,248
5/1/01 5:10,16.5,2.3,248
5/1/01 5:20,21.8,2.94,270
5/1/01 5:30,24.9,3.05,270
5/1/01 5:40,21.2,2.41,293
5/1/01 5:50,27.2,2.67,270
5/1/01 6:00,27.2,3.37,270
5/1/01 6:10,26.6,2.57,270
5/1/01 6:20,24.4,2.99,270
5/1/01 6:30,19.5,2.41,270
5/1/01 6:40,10.9,2.3,338
5/1/01 6:50,9.5,1.55,0
5/1/01 7:00,3.5,1.82,158
5/1/01 7:10,3.2,2.19,0
5/1/01 7:20,4.5,1.82,293
5/1/01 7:30,6.2,1.6,248
5/1/01 7:40,7.1,1.92,248
5/1/01 7:50,7.1,2.41,225
5/1/01 8:00,5.6,2.19,248
5/1/01 8:10,14.5,4.38,270
5/1/01 8:20,22.1,1.66,270
5/1/01 8:30,19.2,2.09,270
5/1/01 8:40,20,2.3,270
5/1/01 8:50,18.4,2.89,270
5/1/01 9:00,17.4,2.83,270
5/1/01 9:10,19.7,2.89,270
5/1/01 9:20,22.6,2.25,270
5/1/01 9:30,18.7,2.14,270
5/1/01 9:40,15.6,2.62,270
5/1/01 9:50,15.3,2.51,270
5/1/01 10:00,23.3,2.57,293
5/1/01 10:10,22.5,4.12,270
5/1/01 10:20,21.8,2.94,270
5/1/01 10:30,24.3,4.06,270
5/1/01 10:40,23.5,3.1,293
5/1/01 10:50,25.5,4.76,293
5/1/01 11:00,24.9,3.64,293
5/1/01 11:10,23.8,4.49,270
5/1/01 11:20,24.6,3.74,270
5/1/01 11:30,25.3,4.71,293
5/1/01 11:40,22.3,3.85,293
5/1/01 11:50,21.7,4.12,293
5/1/01 12:00,21.3,3.42,293
5/1/01 12:10,24.3,4.54,270
5/1/01 12:20,28.3,5.29,293
5/1/01 12:30,31,3.15,293
5/1/01 12:40,25.3,4.38,293
5/1/01 12:50,23.7,4.22,293
5/1/01 13:00,26.6,3.96,293
5/1/01 13:10,30.5,4.54,293
5/1/01 13:20,27.6,5.67,315
5/1/01 13:30,25.5,5.08,293
5/1/01 13:40,28.8,2.78,270
5/1/01 13:50,21.4,4.44,270
5/1/01 14:00,28.3,5.67,293
5/1/01 14:10,24.9,3.48,315
5/1/01 14:20,30.9,3.37,293
5/1/01 14:30,29.4,4.12,293
5/1/01 14:40,32.1,3.9,293
5/1/01 14:50,37.6,6.31,315
5/1/01 15:00,34.3,3.42,315
5/1/01 15:10,31.8,4.65,293
5/1/01 15:20,28.6,3.53,293
5/1/01 15:30,27.7,4.06,315
5/1/01 15:40,29.1,4.65,293
5/1/01 15:50,36.7,4.17,315
5/1/01 16:00,30.9,4.06,315
5/1/01 16:10,33.7,3.74,293
5/1/01 16:20,28.6,3.58,293
5/1/01 16:30,26.9,3.58,293
5/1/01 16:40,28.9,3.9,293
5/1/01 16:50,25.7,3.64,315
5/1/01 17:00,29.2,2.89,315
5/1/01 17:10,33.8,4.17,315
5/1/01 17:20,33.3,2.99,315
5/1/01 17:30,29.3,2.14,315
5/1/01 17:40,28.4,2.41,315
5/1/01 17:50,33,3.85,315
5/1/01 18:00,32.4,3.1,315
5/1/01 18:10,32.4,2.99,315
5/1/01 18:20,25.2,2.35,315
5/1/01 18:30,23.7,2.73,315
5/1/01 18:40,28.1,2.83,338
5/1/01 18:50,28.3,3.74,315
5/1/01 19:00,32.1,2.46,315
5/1/01 19:10,29.5,2.09,315
5/1/01 19:20,23.4,2.62,315
5/1/01 19:30,26.9,3.32,315
5/1/01 19:40,27.2,2.46,315
5/1/01 19:50,24.3,2.51,315
5/1/01 20:00,20.1,1.66,315
5/1/01 20:10,18.4,1.44,315
5/1/01 20:20,18.7,1.6,315
5/1/01 20:30,17.4,1.39,315
5/1/01 20:40,26.2,4.12,315
5/1/01 20:50,24.9,2.89,315
5/1/01 21:00,23,2.09,315
5/1/01 21:10,22.5,1.6,315
5/1/01 21:20,21.3,1.66,293
5/1/01 21:30,22.3,1.5,293
5/1/01 21:40,26.1,3.15,293
5/1/01 21:50,26.1,2.19,293
5/1/01 22:00,24.8,1.98,293
5/1/01 22:10,21.4,1.55,293
5/1/01 22:20,19.8,0.96,270
5/1/01 22:30,19.8,0.96,270
5/1/01 22:40,19.5,1.18,270
5/1/01 22:50,18.1,0.8,270
5/1/01 23:00,16.7,1.71,270
5/1/01 23:10,18.7,0.86,270
5/1/01 23:20,17.9,0.7,270
5/1/01 23:30,18.8,0.53,270
5/1/01 23:40,19,0.75,270
5/1/01 23:50,19,1.07,270
5/2/01 0:00,20.6,0.86,270
5/2/01 0:10,21.6,0.86,270
5/2/01 0:20,22.1,0.64,270
5/2/01 0:30,21.6,0.7,270
5/2/01 0:40,22,0.59,270
5/2/01 0:50,20.9,1.02,270
5/2/01 1:00,19,1.07,270
5/2/01 1:10,21.3,0.64,270
5/2/01 1:20,19.7,0.7,270
5/2/01 1:30,18.9,1.07,248
5/2/01 1:40,20.7,0.86,248
5/2/01 1:50,22.9,0.75,270
5/2/01 2:00,24.3,0.64,270
5/2/01 2:10,24.2,0.8,270
5/2/01 2:20,24,0.8,270
5/2/01 2:30,21.8,0.86,270
5/2/01 2:40,22.6,0.91,270
5/2/01 2:50,23.1,0.91,270
5/2/01 3:00,22.8,0.8,270
5/2/01 3:10,24.3,0.96,270
5/2/01 3:20,24.9,0.86,270
5/2/01 3:30,24.1,0.8,270
5/2/01 3:40,23.6,0.75,270
5/2/01 3:50,23.5,1.07,248
5/2/01 4:00,22.8,1.23,248
5/2/01 4:10,25.1,0.96,248
5/2/01 4:20,24.6,0.96,270
5/2/01 4:30,24.4,1.18,270
5/2/01 4:40,23.6,1.07,270
5/2/01 4:50,23.8,1.07,270
5/2/01 5:00,24.1,0.96,270
5/2/01 5:10,23.9,0.86,270
5/2/01 5:20,23.8,0.96,270
5/2/01 5:30,23.8,0.91,270
5/2/01 5:40,25.2,0.91,270
5/2/01 5:50,25.2,0.86,270
5/2/01 6:00,24.3,0.8,270
5/2/01 6:10,23.9,0.75,270
5/2/01 6:20,23.1,0.59,270
5/2/01 6:30,23,0.75,270
5/2/01 6:40,23.1,0.7,270
5/2/01 6:50,22.4,0.75,270
5/2/01 7:00,21.8,0.75,270
5/2/01 7:10,20,1.12,270
5/2/01 7:20,17.5,1.5,270
5/2/01 7:30,16.2,1.28,270
5/2/01 7:40,16.8,1.82,293
5/2/01 7:50,17.5,1.44,293
5/2/01 8:00,18.7,2.09,293
5/2/01 8:10,19.5,2.14,293
5/2/01 8:20,19,1.92,315
5/2/01 8:30,22.7,3.05,315
5/2/01 8:40,22.9,2.14,315
5/2/01 8:50,24.1,2.99,315
5/2/01 9:00,24.1,2.57,315
5/2/01 9:10,25.6,2.83,315
5/2/01 9:20,25.7,2.14,338
5/2/01 9:30,23.6,2.94,338
5/2/01 9:40,24.4,2.46,338
5/2/01 9:50,23.5,3.15,338
5/2/01 10:00,23,3.32,338
5/2/01 10:10,20.9,2.46,338
5/2/01 10:20,19.2,3.21,338
5/2/01 10:30,18.5,4.12,338
5/2/01 10:40,20,3.05,338
5/2/01 10:50,19.7,3.53,338
5/2/01 11:00,16.9,3.15,338
5/2/01 11:10,18.6,2.83,315
5/2/01 11:20,17.2,3.9,315
5/2/01 11:30,19.7,4.01,338
5/2/01 11:40,17.5,2.89,315
5/2/01 11:50,18.9,3.48,315
5/2/01 12:00,18.4,5.03,315
5/2/01 12:10,16.1,3.21,315
5/2/01 12:20,18.9,5.29,315
5/2/01 12:30,17.2,4.38,338
5/2/01 12:40,13.9,2.46,338
5/2/01 12:50,19.6,2.3,315
5/2/01 13:00,19.4,4.17,338
5/2/01 13:10,18.5,2.83,338
5/2/01 13:20,16.8,3.26,338
5/2/01 13:30,17.5,5.19,338
5/2/01 13:40,21,2.35,315
5/2/01 13:50,21.5,3.64,338
5/2/01 14:00,28.6,2.62,338
5/2/01 14:10,27.3,3.26,315
5/2/01 14:20,25.4,2.78,315
5/2/01 14:30,21.4,2.73,315
5/2/01 14:40,12,3.15,315
5/2/01 14:50,18.1,2.78,315
5/2/01 15:00,15.2,2.57,338
5/2/01 15:10,19.1,2.41,315
5/2/01 15:20,22.3,2.73,315
5/2/01 15:30,21.2,2.41,315
5/2/01 15:40,16.3,3.21,293
5/2/01 15:50,18.9,5.45,315
5/2/01 16:00,25.4,2.51,293
5/2/01 16:10,24.5,3.1,293
5/2/01 16:20,26.7,5.51,293
5/2/01 16:30,29.4,5.19,293
5/2/01 16:40,30.5,3.15,315
5/2/01 16:50,29.3,2.09,315
5/2/01 17:00,32.4,4.6,315
5/2/01 17:10,34.9,2.78,315
5/2/01 17:20,37.9,4.38,315
5/2/01 17:30,35.3,3.37,315
5/2/01 17:40,24.1,3.26,0
5/2/01 17:50,21.4,3.15,338
5/2/01 18:00,13.2,3.85,315
5/2/01 18:10,13.6,1.07,315
5/2/01 18:20,11.2,1.07,338
5/2/01 18:30,6.7,1.6,338
5/2/01 18:40,4.9,0.7,0
5/2/01 18:50,3,0.86,45
5/2/01 19:00,2,1.02,90
5/2/01 19:10,3.2,0.8,113
5/2/01 19:20,1.4,0.75,113
5/2/01 19:30,0.9,0.32,90
5/2/01 19:40,1.6,0.8,158
5/2/01 19:50,3.1,0.53,135
5/2/01 20:00,2.8,1.82,180
5/2/01 20:10,3.2,1.07,203
5/2/01 20:20,2.3,0.8,203
5/2/01 20:30,3.5,0.7,203
5/2/01 20:40,5.3,0.91,203
5/2/01 20:50,5.9,0.8,203
5/2/01 21:00,6.8,0.64,203
5/2/01 21:10,5.4,0.53,203
5/2/01 21:20,3.5,0.96,203
5/2/01 21:30,4.4,1.02,180
5/2/01 21:40,4.5,0.7,203
5/2/01 21:50,6.2,0.48,203
5/2/01 22:00,5.8,0.86,203
5/2/01 22:10,5.4,0.8,203
5/2/01 22:20,4.4,1.18,248
5/2/01 22:30,7.8,0.64,293
5/2/01 22:40,8.4,0.43,293
5/2/01 22:50,6.2,2.35,338
5/2/01 23:00,2.3,1.34,338
5/2/01 23:10,2.2,0.75,315
5/2/01 23:20,1.7,1.23,293
5/2/01 23:30,4.2,1.6,180
5/2/01 23:40,5.6,1.02,180
5/2/01 23:50,6.8,0.91,203
5/3/01 0:00,6.7,1.02,203
5/3/01 0:10,7,0.59,225
5/3/01 0:20,7.4,0.43,225
5/3/01 0:30,8.1,0.59,203
5/3/01 0:40,8,1.23,203
5/3/01 0:50,7.2,0.59,203
5/3/01 1:00,8.2,0.53,203
5/3/01 1:10,7.2,0.59,203
5/3/01 1:20,7.1,0.64,203
5/3/01 1:30,7.8,1.02,203
5/3/01 1:40,8.7,0.75,203
5/3/01 1:50,7.2,0.59,203
5/3/01 2:00,6.6,0.59,203
5/3/01 2:10,7.6,0.53,203
5/3/01 2:20,6.7,0.59,203
5/3/01 2:30,7,0.53,203
5/3/01 2:40,8.2,0.53,225
5/3/01 2:50,8.4,0.7,203
5/3/01 3:00,7,0.91,203
5/3/01 3:10,7.1,1.28,180
5/3/01 3:20,7.9,1.02,180
5/3/01 3:30,6.7,0.7,203
5/3/01 3:40,6.8,0.8,203
5/3/01 3:50,7.1,0.75,203
5/3/01 4:00,7.6,0.86,203
5/3/01 4:10,8.5,0.91,203
5/3/01 4:20,7.6,1.12,203
5/3/01 4:30,7.4,0.86,203
5/3/01 4:40,8.5,1.55,180
5/3/01 4:50,10.6,2.25,180
5/3/01 5:00,9.2,1.98,180
5/3/01 5:10,8.3,1.23,203
5/3/01 5:20,7.2,0.75,203
5/3/01 5:30,7.4,0.59,203
5/3/01 5:40,8.2,0.7,203
5/3/01 5:50,9.1,0.64,203
5/3/01 6:00,8,0.8,203
5/3/01 6:10,8.6,0.59,203
5/3/01 6:20,8.5,0.53,203
5/3/01 6:30,8.6,0.8,203
5/3/01 6:40,7.9,0.7,203
5/3/01 6:50,8.4,0.75,203
5/3/01 7:00,8.5,0.75,203
